pokedex_id;variant;name;hp;attack;defense;sp_attack;sp_defense;speed;abilities;taken_normal;taken_fire;taken_water;taken_electric;taken_grass;taken_ice;taken_fight;taken_poison;taken_ground;taken_flying;taken_psychic;taken_bug;taken_rock;taken_ghost;taken_dragon;taken_dark;taken_steel;taken_fairy;classification;type1;type2;height_m;weight_kg;percentage_male;is_legendary;generation;catch_rate;moves
705;;Sliggoo;68;75;53;83;113;60;['Sap Sipper', 'Hydration', 'Gooey'];1;0.5;0.5;0.5;0.5;2;1;1;1;1;1;1;1;1;2;1;1;2;Soft Tissue Pokemon;dragon;;0.8;17.5;50;0;6;140;['Absorb', 'Dragon Pulse', 'Muddy Water', 'Bubble', 'Body Slam', 'Tackle', 'Bide', 'Dragon Breath', 'Flail']
706;;Goodra;90;100;70;110;150;80;['Sap Sipper', 'Hydration', 'Gooey'];1;0.5;0.5;0.5;0.5;2;1;1;1;1;1;1;1;1;2;1;1;2;Dragon Pokemon;dragon;;2;150.5;50;0;6;40;['Absorb', 'Aqua Tail', 'Muddy Water', 'Dragon Pulse', 'Bubble', 'Power Whip', 'Body Slam', 'Tackle', 'Bide', 'Outrage', 'Dragon Breath', 'Flail', 'Feint']
707;;Klefki;57;80;91;80;87;75;['Prankster', 'Magician'];0.5;2;1;1;0.5;0.5;1;0;2;0.5;0.5;0.25;0.5;1;0;0.5;1;0.5;Key Ring Pokemon;steel;fairy;0.2;3;50;0;6;125;['Fairy Wind', 'Draining Kiss', 'Astonish', 'Mirror Shot', 'Foul Play', 'Tackle', 'Play Rough']
708;;Phantump;43;70;48;50;60;38;['Natural Cure', 'Frisk', 'Harvest'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Stump Pokemon;ghost;grass;0.4;7;50;0;6;215;['Feint Attack', 'Astonish', 'Wood Hammer', 'Tackle', 'Phantom Force', 'Horn Leech']
709;;Trevenant;85;110;76;65;82;56;['Natural Cure', 'Frisk', 'Harvest'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Elder Tree Pokemon;ghost;grass;1.5;71;50;0;6;120;['Shadow Claw', 'Feint Attack', 'Astonish', 'Wood Hammer', 'Tackle', 'Phantom Force', 'Horn Leech']
710;average;Pumpkaboo;49;66;70;44;55;51;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.4;5;50;0;6;190;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Razor Leaf']
710;small;Pumpkaboo;44;66;70;44;55;56;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.4;5;50;0;6;190;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Razor Leaf']
710;large;Pumpkaboo;54;66;70;44;55;46;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.4;5;50;0;6;190;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Razor Leaf']
710;super;Pumpkaboo;59;66;70;44;55;41;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.4;5;50;0;6;190;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Razor Leaf']
711;average;Gourgeist;65;90;122;58;75;84;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.9;12.5;50;0;6;95;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Phantom Force', 'Explosion', 'Razor Leaf']
711;small;Gourgeist;55;85;122;58;75;99;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.9;12.5;50;0;6;95;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Phantom Force', 'Explosion', 'Razor Leaf']
711;large;Gourgeist;75;95;122;58;75;69;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.9;12.5;50;0;6;95;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Phantom Force', 'Explosion', 'Razor Leaf']
711;super;Gourgeist;85;100;122;58;75;54;['Pickup', 'Frisk', 'Insomnia'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Pumpkin Pokemon;ghost;grass;0.9;12.5;50;0;6;95;['Astonish', 'Seed Bomb', 'Shadow Ball', 'Bullet Seed', 'Shadow Sneak', 'Phantom Force', 'Explosion', 'Razor Leaf']
712;;Bergmite;55;69;85;32;35;28;['Own Tempo', 'Ice Body', 'Sturdy'];1;2;1;1;1;0.5;2;1;1;1;1;1;2;1;1;1;2;1;Ice Chunk Pokemon;ice;;1;99.5;50;0;6;220;['Rapid Spin', 'Icy Wind', 'Ice Fang', 'Avalanche', 'Double-Edge', 'Blizzard', 'Bite', 'Tackle', 'Powder Snow', 'Ice Ball', 'Take Down']
713;;Avalugg;95;117;184;44;46;28;['Own Tempo', 'Ice Body', 'Sturdy'];1;2;1;1;1;0.5;2;1;1;1;1;1;2;1;1;1;2;1;Iceberg Pokemon;ice;;2;505;50;0;6;70;['Rapid Spin', 'Icy Wind', 'Ice Fang', 'Take Down', 'Avalanche', 'Double-Edge', 'Blizzard', 'Crunch', 'Body Slam', 'Bite', 'Tackle', 'Powder Snow', 'Ice Ball', 'Skull Bash']
714;;Noibat;40;30;35;45;40;55;['Frisk', 'Infiltrator', 'Telepathy'];1;0.5;0.5;1;0.25;4;0.5;1;0;1;1;0.5;2;1;2;1;1;2;Sound Wave Pokemon;flying;dragon;0.5;8;50;0;6;245;['Absorb', 'Wing Attack', 'Hurricane', 'Bite', 'Super Fang', 'Tackle', 'Gust', 'Air Cutter', 'Air Slash', 'Razor Wind']
715;;Noivern;85;70;80;97;80;123;['Frisk', 'Infiltrator', 'Telepathy'];1;0.5;0.5;1;0.25;4;0.5;1;0;1;1;0.5;2;1;2;1;1;2;Sound Wave Pokemon;flying;dragon;1.5;85;50;0;6;55;['Absorb', 'Wing Attack', 'Boomburst', 'Hurricane', 'Bite', 'Super Fang', 'Tackle', 'Gust', 'Air Cutter', 'Dragon Pulse', 'Air Slash', 'Razor Wind']
716;;Xerneas;126;131;95;131;98;99;['Fairy Aura'];1;1;1;1;1;1;0.5;2;1;1;1;0.5;1;1;0;0.5;2;1;Life Pokemon;fairy;;3;215;;1;6;10;['Night Slash', 'Take Down', 'Aurora Beam', 'Giga Impact', 'Close Combat', 'Outrage', 'Megahorn', 'Horn Leech', 'Moonblast']
717;;Yveltal;126;131;95;131;98;99;['Dark Aura'];1;1;1;2;0.5;2;1;1;0;1;0;1;2;0.5;1;0.5;1;2;Destruction Pokemon;dark;flying;5.8;203;;1;6;10;['Dark Pulse', 'Oblivion Wing', 'Hurricane', 'Snarl', 'Foul Play', 'Sucker Punch', 'Phantom Force', 'Psychic', 'Sky Attack', 'Dragon Rush', 'Air Slash', 'Razor Wind', 'Hyper Beam', 'Focus Blast']
718;10%;Zygarde;54;100;71;61;85;115;['Aura Break', 'Power Construct'];1;0.5;1;0;1;4;1;0.5;1;1;1;1;0.5;1;2;1;1;2;Order Pokemon;dragon;ground;1.2;33.5;;1;6;15;['Extreme Speed', 'Dragon Pulse', 'Lands Wrath', 'Crunch', 'Dig', 'Bite', 'Earthquake', 'Bind', 'Bulldoze', 'Outrage', 'Dragon Breath']
718;50%;Zygarde;108;100;121;81;95;95;['Aura Break', 'Power Construct'];1;0.5;1;0;1;4;1;0.5;1;1;1;1;0.5;1;2;1;1;2;Order Pokemon;dragon;ground;5;350;;1;6;10;['Dragon Pulse', 'Lands Wrath', 'Crunch', 'Dig', 'Bite', 'Earthquake', 'Bind', 'Bulldoze', 'Outrage', 'Dragon Breath', 'Thousand Arrows']
718;complete;Zygarde;216;100;121;91;95;85;['Aura Break', 'Power Construct'];1;0.5;1;0;1;4;1;0.5;1;1;1;1;0.5;1;2;1;1;2;Order Pokemon;dragon;ground;4.5;610;;1;6;5;['Dragon Pulse', 'Lands Wrath', 'Crunch', 'Dig', 'Bite', 'Earthquake', 'Bind', 'Bulldoze', 'Outrage', 'Dragon Breath', 'Core Enforcer']
719;;Diancie;50;100;150;100;150;50;['Clear Body'];0.5;0.5;2;1;2;1;1;1;2;0.5;1;0.5;1;1;0;0.5;4;1;Jewel Pokemon;rock;fairy;0.7;8.8;;1;6;20;['Diamond Storm', 'Moonblast', 'Power Gem', 'Smack Down', 'Ancient Power', 'Tackle', 'Stone Edge', 'Rock Throw', 'Flail']
719;mega;Diancie;50;160;110;160;110;110;['Magic Bounce'];0.5;0.5;2;1;2;1;1;1;2;0.5;1;0.5;1;1;0;0.5;4;1;Jewel Pokemon;rock;fairy;1.1;27.8;;1;6;20;['Diamond Storm', 'Moonblast', 'Power Gem', 'Smack Down', 'Ancient Power', 'Tackle', 'Stone Edge', 'Rock Throw', 'Flail']
720;confined;Hoopa;80;110;60;150;130;70;['Magician'];0;1;1;1;1;1;0;0.5;1;1;0.5;1;1;4;1;4;1;1;Mischief Pokemon;psychic;ghost;0.5;9;;1;6;20;['Hyperspace Hole', 'Astonish', 'Shadow Ball', 'Phantom Force', 'Zen Headbutt', 'Psybeam', 'Confusion', 'Psychic']
720;unbound;Hoopa;80;160;60;170;130;80;['Magician'];1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;2;Djinn Pokemon;psychic;dark;6.5;490;;1;6;20;['Hyperspace Hole', 'Astonish', 'Dark Pulse', 'Knock Off', 'Psychic', 'Psybeam', 'Confusion']
721;;Volcanion;80;110;120;130;90;70;['Water Absorb'];1;0.25;1;2;1;0.25;1;1;2;1;1;0.5;2;1;1;1;0.25;0.5;Steam Pokemon;fire;water;1.7;195;;1;6;20;['Hydro Pump', 'Steam Eruption', 'Weather Ball', 'Flame Charge', 'Scald', 'Body Slam', 'Flare Blitz', 'Water Pulse', 'Overheat', 'Stomp', 'Explosion', 'Take Down']
722;;Rowlet;68;55;55;50;50;42;['Overgrow', 'Long Reach'];1;2;0.5;1;0.25;4;0.5;2;0;2;1;1;2;1;1;1;1;1;Grass Quill Pokemon;grass;flying;0.3;1.5;88.1;0;7;200;['Fury Attack', 'Astonish', 'Brave Bird', 'Tackle', 'Sucker Punch', 'Peck', 'Ominous Wind', 'Razor Leaf', 'Leafage', 'Pluck', 'Leaf Blade']
723;;Dartrix;78;75;75;70;70;52;['Overgrow', 'Long Reach'];1;2;0.5;1;0.25;4;0.5;2;0;2;1;1;2;1;1;1;1;1;Blade Quill Pokemon;grass;flying;0.7;16;88.1;0;7;155;['Fury Attack', 'Astonish', 'Brave Bird', 'Tackle', 'Sucker Punch', 'Peck', 'Ominous Wind', 'Razor Leaf', 'Leafage', 'Pluck', 'Leaf Blade']
724;;Decidueye;78;107;75;100;100;70;['Overgrow', 'Long Reach'];0;2;0.5;0.5;0.5;2;0;1;0.5;2;1;1;1;2;1;2;1;1;Arrow Quill Pokemon;grass;ghost;1.6;36.6;88.1;0;7;55;['Fury Attack', 'Astonish', 'U-turn', 'Shadow Sneak', 'Brave Bird', 'Leaf Storm', 'Spirit Shackle', 'Tackle', 'Phantom Force', 'Peck', 'Ominous Wind', 'Sucker Punch', 'Leafage', 'Razor Leaf', 'Pluck', 'Leaf Blade']
725;;Litten;45;65;40;60;40;70;['Blaze', 'Intimidate'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Fire Cat Pokemon;fire;;0.4;4.3;88.1;0;7;200;['Double Kick', 'Fury Swipes', 'Thrash', 'Bite', 'Lick', 'Flare Blitz', 'Ember', 'Fire Fang', 'Outrage', 'Flamethrower', 'Scratch']
726;;Torracat;65;85;50;80;50;90;['Blaze', 'Intimidate'];1;0.5;2;1;0.5;0.5;1;1;2;1;1;0.5;2;1;1;1;0.5;0.5;Fire Cat Pokemon;fire;;0.7;25;88.1;0;7;155;['Double Kick', 'Fury Swipes', 'Thrash', 'Bite', 'Lick', 'Flare Blitz', 'Ember', 'Fire Fang', 'Outrage', 'Flamethrower', 'Scratch']
727;;Incineroar;95;115;90;80;90;60;['Blaze', 'Intimidate'];1;0.5;2;1;0.5;0.5;2;1;2;1;0;1;2;0.5;1;0.5;0.5;1;Heel Pokemon;fire;dark;1.8;83;88.1;0;7;55;['Double Kick', 'Fury Swipes', 'Thrash', 'Darkest Lariat', 'Bite', 'Lick', 'Flare Blitz', 'Cross Chop', 'Throat Chop', 'Ember', 'Fire Fang', 'Outrage', 'Flamethrower', 'Scratch']
728;;Popplio;50;54;54;66;56;40;['Torrent', 'Liquid Voice'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Sea Lion Pokemon;water;;0.4;7.5;88.1;0;7;200;['Hydro Pump', 'Icy Wind', 'Disarming Voice', 'Double Slap', 'Water Gun', 'Bubble Beam', 'Moonblast', 'Aqua Jet', 'Hyper Voice', 'Pound']
729;;Brionne;60;69;69;91;81;50;['Torrent', 'Liquid Voice'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Pop Star Pokemon;water;;0.6;17.5;88.1;0;7;155;['Hydro Pump', 'Icy Wind', 'Disarming Voice', 'Double Slap', 'Water Gun', 'Bubble Beam', 'Moonblast', 'Aqua Jet', 'Hyper Voice', 'Pound']
730;;Primarina;80;74;74;126;116;60;['Torrent', 'Liquid Voice'];1;0.5;0.5;2;2;0.5;0.5;2;1;1;1;0.5;1;1;0;0.5;1;1;Soloist Pokemon;water;fairy;1.8;44;88.1;0;7;55;['Hydro Pump', 'Icy Wind', 'Disarming Voice', 'Double Slap', 'Sparkling Aria', 'Water Gun', 'Bubble Beam', 'Moonblast', 'Aqua Jet', 'Hyper Voice', 'Pound']
731;;Pikipek;35;75;30;30;30;65;['Keen Eye', 'Skill Link', 'Pickup'];1;1;1;2;0.5;2;1;1;0;1;1;0.5;2;0;1;1;1;1;Woodpecker Pokemon;normal;flying;0.3;1.2;50;0;7;240;['Fury Attack', 'Drill Peck', 'Bullet Seed', 'Echoed Voice', 'Peck', 'Rock Smash', 'Pluck', 'Hyper Voice']
732;;Trumbeak;55;85;50;40;50;75;['Keen Eye', 'Skill Link', 'Pickup'];1;1;1;2;0.5;2;1;1;0;1;1;0.5;2;0;1;1;1;1;Bugle Beak Pokemon;normal;flying;0.6;14.8;50;0;7;185;['Fury Attack', 'Drill Peck', 'Bullet Seed', 'Echoed Voice', 'Peck', 'Rock Smash', 'Pluck', 'Rock Blast', 'Hyper Voice']
733;;Toucannon;80;120;75;75;75;60;['Keen Eye', 'Skill Link', 'Sheer Force'];1;1;1;2;0.5;2;1;1;0;1;1;0.5;2;0;1;1;1;1;Cannon Pokemon;normal;flying;1.1;26;50;0;7;105;['Fury Attack', 'Drill Peck', 'Bullet Seed', 'Echoed Voice', 'Peck', 'Rock Smash', 'Hyper Voice', 'Pluck', 'Rock Blast', 'Beak Blast']
734;;Yungoos;48;70;30;30;30;45;['Stakeout', 'Strong Jaw', 'Adaptability'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Loitering Pokemon;normal;;0.4;6;50;0;7;245;['Pursuit', 'Thrash', 'Crunch', 'Mud-Slap', 'Bite', 'Tackle', 'Bide', 'Super Fang', 'Take Down', 'Hyper Fang']
735;;Gumshoos;88;110;60;55;60;45;['Stakeout', 'Strong Jaw', 'Adaptability'];1;1;1;1;1;1;2;1;1;1;1;1;1;0;1;1;1;1;Stakeout Pokemon;normal;;0.7;14.2;50;0;7;155;['Pursuit', 'Thrash', 'Crunch', 'Mud-Slap', 'Bite', 'Tackle', 'Bide', 'Super Fang', 'Take Down', 'Hyper Fang']
736;;Grubbin;47;62;45;55;45;46;['Swarm'];1;2;1;1;0.5;1;0.5;1;0.5;2;1;1;2;1;1;1;1;1;Larva Pokemon;bug;;0.4;4.4;50;0;7;225;['Vice Grip', 'Crunch', 'Mud-Slap', 'Bite', 'Spark', 'Dig', 'Acrobatics', 'X-Scissor', 'Bug Bite']
737;;Charjabug;57;82;95;55;75;36;['Battery'];1;2;1;0.5;0.5;1;0.5;1;1;1;1;1;2;1;1;1;0.5;1;Battery Pokemon;bug;electric;0.5;10.5;50;0;7;170;['Vice Grip', 'Discharge', 'Crunch', 'Mud-Slap', 'Bite', 'Spark', 'Dig', 'Acrobatics', 'X-Scissor', 'Bug Bite']
738;;Vikavolt;77;70;90;145;75;43;['Levitate'];1;2;1;0.5;0.5;1;0.5;1;1;1;1;1;2;1;1;1;0.5;1;Stag Beetle Pokemon;bug;electric;1.5;45;50;0;7;80;['Guillotine', 'Vice Grip', 'Zap Cannon', 'X-scissor', 'Crunch', 'Mud-Slap', 'Bite', 'Spark', 'Dig', 'Discharge', 'Thunderbolt', 'Acrobatics', 'Air Slash', 'Bug Bite', 'Bug Buzz']
739;;Crabrawler;47;82;57;42;47;63;['Hyper Cutter', 'Iron Fist', 'Anger Point'];1;1;1;1;1;1;1;1;1;2;2;0.5;0.5;1;1;0.5;1;2;Boxing Pokemon;fighting;;0.6;7;50;0;7;190;['Payback', 'Bubble', 'Pursuit', 'Crabhammer', 'Close Combat', 'Power-Up Punch', 'Reversal', 'Dizzy Punch', 'Rock Smash', 'Dynamic Punch', 'Bubble Beam']
740;;Crabominable;97;132;77;62;67;43;['Hyper Cutter', 'Iron Fist', 'Anger Point'];1;2;1;1;1;0.5;2;1;1;2;2;0.5;1;1;1;0.5;2;2;Woolly Crab Pokemon;fighting;ice;1.7;180;50;0;7;115;['Payback', 'Avalanche', 'Bubble', 'Ice Punch', 'Pursuit', 'Ice Hammer', 'Crabhammer', 'Close Combat', 'Power-Up Punch', 'Reversal', 'Dizzy Punch', 'Rock Smash', 'Dynamic Punch', 'Bubble Beam']
741;baile;Oricorio;75;70;70;98;70;93;['Dancer'];1;0.5;2;2;0.25;1;0.5;1;0;1;1;0.25;4;1;1;1;0.5;0.5;Dancing Pokemon;fire;flying;0.6;3.4;24.6;0;7;120;['Double Slap', 'Hurricane', 'Revelation Dance', 'Peck', 'Air Cutter', 'Air Slash', 'Pound']
741;pom-pom;Oricorio;75;70;70;98;70;93;['Dancer'];1;1;1;1;0.5;2;0.5;1;0;0.5;1;0.5;2;1;1;1;0.5;1;Dancing Pokemon;electric;flying;0.6;3.4;24.6;0;7;120;['Double Slap', 'Hurricane', 'Revelation Dance', 'Peck', 'Air Cutter', 'Air Slash', 'Pound']
741;pa'u;Oricorio;75;70;70;98;70;93;['Dancer'];1;1;1;2;0.5;2;0.25;1;0;1;0.5;1;2;2;1;2;1;1;Dancing Pokemon;psychic;flying;0.6;3.4;24.6;0;7;120;['Double Slap', 'Hurricane', 'Revelation Dance', 'Peck', 'Air Cutter', 'Air Slash', 'Pound']
741;sensu;Oricorio;75;70;70;98;70;93;['Dancer'];0;1;1;2;0.5;2;0;0.5;0;1;1;0.25;2;2;1;2;1;1;Dancing Pokemon;ghost;flying;0.6;3.4;24.6;0;7;115;['Double Slap', 'Hurricane', 'Revelation Dance', 'Peck', 'Air Cutter', 'Air Slash', 'Pound']
742;;Cutiefly;40;45;40;55;40;84;['Honey Gather', 'Shield Dust', 'Sweet Veil'];1;2;1;1;0.5;1;0.25;2;0.5;2;1;0.5;2;1;0;0.5;2;1;Bee Fly Pokemon;bug;fairy;0.1;0.2;50;0;7;220;['Absorb', 'Fairy Wind', 'Struggle Bug', 'Draining Kiss', 'Silver Wind', 'Dazzling Gleam', 'Bug Buzz']
743;;Ribombee;60;55;60;95;70;124;['Honey Gather', 'Shield Dust', 'Sweet Veil'];1;2;1;1;0.5;1;0.25;2;0.5;2;1;0.5;2;1;0;0.5;2;1;Bee Fly Pokemon;bug;fairy;0.2;0.5;50;0;7;130;['Absorb', 'Fairy Wind', 'Struggle Bug', 'Draining Kiss', 'Silver Wind', 'Dazzling Gleam', 'Pollen Puff', 'Bug Buzz']
744;;Rockruff;45;65;40;30;40;60;['Keen Eye', 'Vital Spirit', 'Steadfast'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Puppy Pokemon;rock;;0.5;9.2;50;0;7;235;['Rock Slide', 'Crunch', 'Bite', 'Tackle', 'Rock Tomb', 'Rock Climb', 'Stone Edge', 'Rock Throw']
744;own tempo;Rockruff;45;65;40;30;40;60;['Own Tempo'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Puppy Pokemon;rock;;0.5;9.2;50;0;7;235;['Rock Slide', 'Crunch', 'Bite', 'Tackle', 'Rock Tomb', 'Rock Climb', 'Stone Edge', 'Rock Throw']
745;midday;Lycanroc;75;115;65;55;65;112;['Keen Eye', 'Sand Rush', 'Steadfast'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Wolf Pokemon;rock;;0.8;25;50;0;7;105;['Rock Slide', 'Crunch', 'Bite', 'Tackle', 'Rock Tomb', 'Rock Climb', 'Quick Attack', 'Accelerock', 'Stone Edge', 'Rock Throw']
745;midnight;Lycanroc;85;115;75;55;75;82;['Keen Eye', 'Vital Spirit', 'No Guard'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Wolf Pokemon;rock;;1.1;25;50;0;7;105;['Counter', 'Rock Slide', 'Crunch', 'Bite', 'Tackle', 'Reversal', 'Rock Tomb', 'Rock Climb', 'Stone Edge', 'Rock Throw']
745;dusk;Lycanroc;75;117;65;55;65;110;['Tough Claws'];0.5;0.5;2;1;2;1;2;0.5;2;0.5;1;1;1;1;1;1;2;1;Wolf Pokemon;rock;;0.8;25;50;0;7;105;['Counter', 'Thrash', 'Rock Slide', 'Crunch', 'Bite', 'Rock Tomb', 'Rock Climb', 'Accelerock', 'Stone Edge', 'Rock Throw']
746;solo;Wishiwashi;45;20;20;25;25;40;['Schooling'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Small Fry Pokemon;water;;0.2;0.3;50;0;7;255;['Hydro Pump', 'Aqua Tail', 'Feint Attack', 'Double-Edge', 'Endeavor', 'Brine', 'Water Gun', 'Take Down', 'Beat Up', 'Dive']
746;school;Wishiwashi;45;140;130;140;135;30;['Schooling'];1;0.5;0.5;2;2;0.5;1;1;1;1;1;1;1;1;1;1;0.5;1;Small Fry Pokemon;water;;8.2;78.6;50;0;7;35;['Hydro Pump', 'Aqua Tail', 'Feint Attack', 'Double-Edge', 'Endeavor', 'Brine', 'Water Gun', 'Take Down', 'Beat Up', 'Dive']
747;;Mareanie;50;53;62;43;52;45;['Merciless', 'Limber', 'Regenerator'];1;0.5;0.5;2;1;0.5;0.5;0.5;2;1;2;0.5;1;1;1;1;0.5;0.5;Brutal Star Pokemon;poison;water;0.4;8;50;0;7;215;['Poison Jab', 'Liquidation', 'Venoshock', 'Bite', 'Pin Missile', 'Peck', 'Spike Cannon', 'Poison Sting']
748;;Toxapex;50;63;152;53;142;35;['Merciless', 'Limber', 'Regenerator'];1;0.5;0.5;2;1;0.5;0.5;0.5;2;1;2;0.5;1;1;1;1;0.5;0.5;Brutal Star Pokemon;poison;water;0.7;14.5;50;0;7;95;['Poison Jab', 'Liquidation', 'Venoshock', 'Bite', 'Pin Missile', 'Peck', 'Spike Cannon', 'Poison Sting']
749;;Mudbray;70;100;70;45;55;45;['Own Tempo', 'Stamina', 'Inner Focus'];1;1;2;0;2;2;1;0.5;1;1;1;1;0.5;1;1;1;1;1;Donkey Pokemon;ground;;1;110;50;0;7;175;['Double Kick', 'Heavy Slam', 'Counter', 'Earthquake', 'Mud-Slap', 'High Horsepower', 'Mega Kick', 'Bide', 'Superpower', 'Stomp', 'Bulldoze']
750;;Mudsdale;100;125;100;55;85;35;['Own Tempo', 'Stamina', 'Inner Focus'];1;1;2;0;2;2;1;0.5;1;1;1;1;0.5;1;1;1;1;1;Draft Horse Pokemon;ground;;2.5;920;50;0;7;85;['Double Kick', 'Heavy Slam', 'Counter', 'Earthquake', 'Mud-Slap', 'High Horsepower', 'Mega Kick', 'Bide', 'Superpower', 'Stomp', 'Bulldoze']
751;;Dewpider;38;40;52;40;72;27;['Water Bubble', 'Water Absorb'];1;1;0.5;2;1;0.5;0.5;1;0.5;2;1;1;2;1;1;1;0.5;1;Water Bubble Pokemon;water;bug;0.3;4;50;0;7;240;['Bubble', 'Leech Life', 'Infestation', 'Liquidation', 'Crunch', 'Bite', 'Lunge', 'Mirror Coat', 'Bubble Beam', 'Bug Bite']
752;;Araquanid;68;70;92;50;132;42;['Water Bubble', 'Water Absorb'];1;1;0.5;2;1;0.5;0.5;1;0.5;2;1;1;2;1;1;1;0.5;1;Water Bubble Pokemon;water;bug;1.8;82;50;0;7;140;['Bubble', 'Leech Life', 'Infestation', 'Liquidation', 'Crunch', 'Bite', 'Lunge', 'Mirror Coat', 'Bubble Beam', 'Bug Bite']
753;;Fomantis;40;55;35;50;35;35;['Leaf Guard', 'Contrary'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Sickle Grass Pokemon;grass;;0.3;1.5;50;0;7;245;['Solar Beam', 'Slash', 'Fury Cutter', 'Leafage', 'Razor Leaf', 'Leaf Blade']
754;;Lurantis;70;105;90;80;90;45;['Leaf Guard', 'Contrary'];1;2;0.5;0.5;0.5;2;1;2;0.5;2;1;2;1;1;1;1;1;1;Bloom Sickle Pokemon;grass;;0.9;18.5;50;0;7;115;['Night Slash', 'Solar Blade', 'Solar Beam', 'Slash', 'Fury Cutter', 'Leafage', 'Petal Blizzard', 'Razor Leaf', 'X-Scissor', 'Leaf Blade']
755;;Morelull;40;35;55;65;75;15;['Illuminate', 'Effect Spore', 'Rain Dish'];1;2;0.5;0.5;0.5;2;0.5;4;0.5;2;1;1;1;1;0;0.5;2;1;Illuminating Pokemon;grass;fairy;0.2;1.5;50;0;7;230;['Absorb', 'Astonish', 'Dream Eater', 'Mega Drain', 'Moonblast', 'Giga Drain']
756;;Shiinotic;60;45;80;90;100;30;['Illuminate', 'Effect Spore', 'Rain Dish'];1;2;0.5;0.5;0.5;2;0.5;4;0.5;2;1;1;1;1;0;0.5;2;1;Illuminating Pokemon;grass;fairy;1;11.5;50;0;7;165;['Absorb', 'Astonish', 'Dream Eater', 'Mega Drain', 'Moonblast', 'Giga Drain']
757;;Salandit;48;44;40;71;40;77;['Corrosion', 'Oblivious'];1;0.5;2;1;0.25;0.5;0.5;0.5;4;1;2;0.25;2;1;1;1;0.5;0.25;Toxic Lizard Pokemon;poison;fire;0.6;4.8;88.1;0;7;200;['Dragon Rage', 'Flame Burst', 'Double Slap', 'Venoshock', 'Smog', 'Ember', 'Dragon Pulse', 'Flamethrower', 'Scratch']
